Event_id Flavor CC_NC Elst Ant_Res Off_cone Useful_Ch
646 NuE CC 0.1 0 4.0 5
647 NuMu NC 0.9 0 4.0 5
648 NuE CC 0.1 -10 0.0 5
649 NuMu NC 0.9 -10 0.0 5
650 NuE CC 0.1 -10 0.5 5
651 NuMu NC 0.9 -10 0.5 5
652 NuE CC 0.1 -10 1.0 5
653 NuMu NC 0.9 -10 1.0 5
654 NuE CC 0.1 -10 1.5 5
655 NuMu NC 0.9 -10 1.5 5
656 NuE CC 0.1 -10 2.0 5
657 NuMu NC 0.9 -10 2.0 5
658 NuE CC 0.1 -10 2.5 5
659 NuMu NC 0.9 -10 2.5 5
660 NuE CC 0.1 -10 3.0 5
661 NuMu NC 0.9 -10 3.0 5
662 NuE CC 0.1 -10 3.5 5
663 NuMu NC 0.9 -10 3.5 5
664 NuE CC 0.1 -10 4.0 5
665 NuMu NC 0.9 -10 4.0 5
666 NuE CC 0.1 -20 0.0 5
667 NuMu NC 0.9 -20 0.0 5
668 NuE CC 0.1 -20 0.5 5
669 NuMu NC 0.9 -20 0.5 5
670 NuE CC 0.1 -20 1.0 5
671 NuMu NC 0.9 -20 1.0 5
672 NuE CC 0.1 -20 1.5 5
673 NuMu NC 0.9 -20 1.5 5
674 NuE CC 0.1 -20 2.0 5
675 NuMu NC 0.9 -20 2.0 5
676 NuE CC 0.1 -20 2.5 5
677 NuMu NC 0.9 -20 2.5 5
678 NuE CC 0.1 -20 3.0 5
679 NuMu NC 0.9 -20 3.0 5
680 NuE CC 0.1 -20 3.5 5
681 NuMu NC 0.9 -20 3.5 5
682 NuE CC 0.1 -20 4.0 5
683 NuMu NC 0.9 -20 4.0 5
684 NuE CC 0.1 -30 0.0 5
685 NuMu NC 0.9 -30 0.0 5
686 NuE CC 0.1 -30 0.5 5
687 NuMu NC 0.9 -30 0.5 5
688 NuE CC 0.1 -30 1.0 5
689 NuMu NC 0.9 -30 1.0 5
690 NuE CC 0.1 -30 1.5 5
691 NuMu NC 0.9 -30 1.5 5
692 NuE CC 0.1 -30 2.0 5
693 NuMu NC 0.9 -30 2.0 5
694 NuE CC 0.1 -30 2.5 5
695 NuMu NC 0.9 -30 2.5 5
696 NuE CC 0.1 -30 3.0 5
697 NuMu NC 0.9 -30 3.0 5
698 NuE CC 0.1 -30 3.5 5
699 NuMu NC 0.9 -30 3.5 5
700 NuE CC 0.1 -30 4.0 5
701 NuMu NC 0.9 -30 4.0 5
702 NuE CC 0.1 -40 0.0 5
703 NuMu NC 0.9 -40 0.0 5
704 NuE CC 0.1 -40 0.5 5
705 NuMu NC 0.9 -40 0.5 5
706 NuE CC 0.1 -40 1.0 5
707 NuMu NC 0.9 -40 1.0 5
708 NuE CC 0.1 -40 1.5 5
709 NuMu NC 0.9 -40 1.5 5
710 NuE CC 0.1 -40 2.0 5
711 NuMu NC 0.9 -40 2.0 5
712 NuE CC 0.1 -40 2.5 5
713 NuMu NC 0.9 -40 2.5 5
714 NuE CC 0.1 -40 3.0 5
715 NuMu NC 0.9 -40 3.0 5
716 NuE CC 0.1 -40 3.5 5
717 NuMu NC 0.9 -40 3.5 5
718 NuE CC 0.1 -40 4.0 5
719 NuMu NC 0.9 -40 4.0 5
720 NuE CC 0.1 -50 0.0 5
721 NuMu NC 0.9 -50 0.0 5
722 NuE CC 0.1 -50 0.5 5
723 NuMu NC 0.9 -50 0.5 5
724 NuE CC 0.1 -50 1.0 5
725 NuMu NC 0.9 -50 1.0 5
726 NuE CC 0.1 -50 1.5 5
727 NuMu NC 0.9 -50 1.5 5
728 NuE CC 0.1 -50 2.0 5
729 NuMu NC 0.9 -50 2.0 5
730 NuE CC 0.1 -50 2.5 5
731 NuMu NC 0.9 -50 2.5 5
732 NuE CC 0.1 -50 3.0 5
733 NuMu NC 0.9 -50 3.0 5
734 NuE CC 0.1 -50 3.5 5
735 NuMu NC 0.9 -50 3.5 5
736 NuE CC 0.1 -50 4.0 5
737 NuMu NC 0.9 -50 4.0 5
738 NuE CC 0.1 -60 0.0 5
739 NuMu NC 0.9 -60 0.0 5
740 NuE CC 0.1 -60 0.5 5
741 NuMu NC 0.9 -60 0.5 5
742 NuE CC 0.1 -60 1.0 5
743 NuMu NC 0.9 -60 1.0 5
744 NuE CC 0.1 -60 1.5 5
745 NuMu NC 0.9 -60 1.5 5
746 NuE CC 0.1 -60 2.0 5
747 NuMu NC 0.9 -60 2.0 5
748 NuE CC 0.1 -60 2.5 5
749 NuMu NC 0.9 -60 2.5 5
750 NuE CC 0.1 -60 3.0 5
751 NuMu NC 0.9 -60 3.0 5
752 NuE CC 0.1 -60 3.5 5
753 NuMu NC 0.9 -60 3.5 5
754 NuE CC 0.1 -60 4.0 5
755 NuMu NC 0.9 -60 4.0 5
756 NuE CC 0.1 0 0.0 6
757 NuMu NC 0.9 0 0.0 6
758 NuE CC 0.1 0 0.5 6
759 NuMu NC 0.9 0 0.5 6
760 NuE CC 0.1 0 1.0 6
761 NuMu NC 0.9 0 1.0 6
762 NuE CC 0.1 0 1.5 6
763 NuMu NC 0.9 0 1.5 6
764 NuE CC 0.1 0 2.0 6
765 NuMu NC 0.9 0 2.0 6
766 NuE CC 0.1 0 2.5 6
767 NuMu NC 0.9 0 2.5 6
768 NuE CC 0.1 0 3.0 6
769 NuMu NC 0.9 0 3.0 6
770 NuE CC 0.1 0 3.5 6
771 NuMu NC 0.9 0 3.5 6
772 NuE CC 0.1 0 4.0 6
773 NuMu NC 0.9 0 4.0 6
774 NuE CC 0.1 -10 0.0 6
775 NuMu NC 0.9 -10 0.0 6
776 NuE CC 0.1 -10 0.5 6
777 NuMu NC 0.9 -10 0.5 6
778 NuE CC 0.1 -10 1.0 6
779 NuMu NC 0.9 -10 1.0 6
780 NuE CC 0.1 -10 1.5 6
781 NuMu NC 0.9 -10 1.5 6
782 NuE CC 0.1 -10 2.0 6
783 NuMu NC 0.9 -10 2.0 6
784 NuE CC 0.1 -10 2.5 6
785 NuMu NC 0.9 -10 2.5 6
786 NuE CC 0.1 -10 3.0 6
787 NuMu NC 0.9 -10 3.0 6
788 NuE CC 0.1 -10 3.5 6
789 NuMu NC 0.9 -10 3.5 6
790 NuE CC 0.1 -10 4.0 6
791 NuMu NC 0.9 -10 4.0 6
792 NuE CC 0.1 -20 0.0 6
793 NuMu NC 0.9 -20 0.0 6
794 NuE CC 0.1 -20 0.5 6
795 NuMu NC 0.9 -20 0.5 6
796 NuE CC 0.1 -20 1.0 6
797 NuMu NC 0.9 -20 1.0 6
798 NuE CC 0.1 -20 1.5 6
799 NuMu NC 0.9 -20 1.5 6
800 NuE CC 0.1 -20 2.0 6
801 NuMu NC 0.9 -20 2.0 6
802 NuE CC 0.1 -20 2.5 6
803 NuMu NC 0.9 -20 2.5 6
804 NuE CC 0.1 -20 3.0 6
805 NuMu NC 0.9 -20 3.0 6
806 NuE CC 0.1 -20 3.5 6
807 NuMu NC 0.9 -20 3.5 6
808 NuE CC 0.1 -20 4.0 6
809 NuMu NC 0.9 -20 4.0 6
810 NuE CC 0.1 -30 0.0 6
811 NuMu NC 0.9 -30 0.0 6
812 NuE CC 0.1 -30 0.5 6
813 NuMu NC 0.9 -30 0.5 6
814 NuE CC 0.1 -30 1.0 6
815 NuMu NC 0.9 -30 1.0 6
816 NuE CC 0.1 -30 1.5 6
817 NuMu NC 0.9 -30 1.5 6
818 NuE CC 0.1 -30 2.0 6
819 NuMu NC 0.9 -30 2.0 6
820 NuE CC 0.1 -30 2.5 6
821 NuMu NC 0.9 -30 2.5 6
822 NuE CC 0.1 -30 3.0 6
823 NuMu NC 0.9 -30 3.0 6
824 NuE CC 0.1 -30 3.5 6
825 NuMu NC 0.9 -30 3.5 6
826 NuE CC 0.1 -30 4.0 6
827 NuMu NC 0.9 -30 4.0 6
828 NuE CC 0.1 -40 0.0 6
829 NuMu NC 0.9 -40 0.0 6
830 NuE CC 0.1 -40 0.5 6
831 NuMu NC 0.9 -40 0.5 6
832 NuE CC 0.1 -40 1.0 6
833 NuMu NC 0.9 -40 1.0 6
834 NuE CC 0.1 -40 1.5 6
835 NuMu NC 0.9 -40 1.5 6
836 NuE CC 0.1 -40 2.0 6
837 NuMu NC 0.9 -40 2.0 6
838 NuE CC 0.1 -40 2.5 6
839 NuMu NC 0.9 -40 2.5 6
840 NuE CC 0.1 -40 3.0 6
841 NuMu NC 0.9 -40 3.0 6
842 NuE CC 0.1 -40 3.5 6
843 NuMu NC 0.9 -40 3.5 6
844 NuE CC 0.1 -40 4.0 6
845 NuMu NC 0.9 -40 4.0 6
846 NuE CC 0.1 -50 0.0 6
847 NuMu NC 0.9 -50 0.0 6
848 NuE CC 0.1 -50 0.5 6
849 NuMu NC 0.9 -50 0.5 6
850 NuE CC 0.1 -50 1.0 6
851 NuMu NC 0.9 -50 1.0 6
852 NuE CC 0.1 -50 1.5 6
853 NuMu NC 0.9 -50 1.5 6
854 NuE CC 0.1 -50 2.0 6
855 NuMu NC 0.9 -50 2.0 6
856 NuE CC 0.1 -50 2.5 6
857 NuMu NC 0.9 -50 2.5 6
858 NuE CC 0.1 -50 3.0 6
859 NuMu NC 0.9 -50 3.0 6
860 NuE CC 0.1 -50 3.5 6
861 NuMu NC 0.9 -50 3.5 6
862 NuE CC 0.1 -50 4.0 6
863 NuMu NC 0.9 -50 4.0 6
864 NuE CC 0.1 -60 0.0 6
865 NuMu NC 0.9 -60 0.0 6
866 NuE CC 0.1 -60 0.5 6
867 NuMu NC 0.9 -60 0.5 6
868 NuE CC 0.1 -60 1.0 6
869 NuMu NC 0.9 -60 1.0 6
870 NuE CC 0.1 -60 1.5 6
871 NuMu NC 0.9 -60 1.5 6
872 NuE CC 0.1 -60 2.0 6
873 NuMu NC 0.9 -60 2.0 6
874 NuE CC 0.1 -60 2.5 6
875 NuMu NC 0.9 -60 2.5 6
876 NuE CC 0.1 -60 3.0 6
877 NuMu NC 0.9 -60 3.0 6
878 NuE CC 0.1 -60 3.5 6
879 NuMu NC 0.9 -60 3.5 6
880 NuE CC 0.1 -60 4.0 6
881 NuMu NC 0.9 -60 4.0 6
882 NuE CC 0.1 0 0.0 7
883 NuMu NC 0.9 0 0.0 7
884 NuE CC 0.1 0 0.5 7
885 NuMu NC 0.9 0 0.5 7
886 NuE CC 0.1 0 1.0 7
887 NuMu NC 0.9 0 1.0 7
888 NuE CC 0.1 0 1.5 7
889 NuMu NC 0.9 0 1.5 7
890 NuE CC 0.1 0 2.0 7
891 NuMu NC 0.9 0 2.0 7
892 NuE CC 0.1 0 2.5 7
893 NuMu NC 0.9 0 2.5 7
894 NuE CC 0.1 0 3.0 7
895 NuMu NC 0.9 0 3.0 7
896 NuE CC 0.1 0 3.5 7
897 NuMu NC 0.9 0 3.5 7
898 NuE CC 0.1 0 4.0 7
899 NuMu NC 0.9 0 4.0 7
900 NuE CC 0.1 -10 0.0 7
901 NuMu NC 0.9 -10 0.0 7
902 NuE CC 0.1 -10 0.5 7
903 NuMu NC 0.9 -10 0.5 7
904 NuE CC 0.1 -10 1.0 7
905 NuMu NC 0.9 -10 1.0 7
906 NuE CC 0.1 -10 1.5 7
907 NuMu NC 0.9 -10 1.5 7
908 NuE CC 0.1 -10 2.0 7
909 NuMu NC 0.9 -10 2.0 7
910 NuE CC 0.1 -10 2.5 7
911 NuMu NC 0.9 -10 2.5 7
912 NuE CC 0.1 -10 3.0 7
913 NuMu NC 0.9 -10 3.0 7
914 NuE CC 0.1 -10 3.5 7
915 NuMu NC 0.9 -10 3.5 7
916 NuE CC 0.1 -10 4.0 7
917 NuMu NC 0.9 -10 4.0 7
918 NuE CC 0.1 -20 0.0 7
919 NuMu NC 0.9 -20 0.0 7
920 NuE CC 0.1 -20 0.5 7
921 NuMu NC 0.9 -20 0.5 7
922 NuE CC 0.1 -20 1.0 7
923 NuMu NC 0.9 -20 1.0 7
924 NuE CC 0.1 -20 1.5 7
925 NuMu NC 0.9 -20 1.5 7
926 NuE CC 0.1 -20 2.0 7
927 NuMu NC 0.9 -20 2.0 7
928 NuE CC 0.1 -20 2.5 7
929 NuMu NC 0.9 -20 2.5 7
930 NuE CC 0.1 -20 3.0 7
931 NuMu NC 0.9 -20 3.0 7
932 NuE CC 0.1 -20 3.5 7
933 NuMu NC 0.9 -20 3.5 7
934 NuE CC 0.1 -20 4.0 7
935 NuMu NC 0.9 -20 4.0 7
936 NuE CC 0.1 -30 0.0 7
937 NuMu NC 0.9 -30 0.0 7
938 NuE CC 0.1 -30 0.5 7
939 NuMu NC 0.9 -30 0.5 7
940 NuE CC 0.1 -30 1.0 7
941 NuMu NC 0.9 -30 1.0 7
942 NuE CC 0.1 -30 1.5 7
943 NuMu NC 0.9 -30 1.5 7
944 NuE CC 0.1 -30 2.0 7
945 NuMu NC 0.9 -30 2.0 7
946 NuE CC 0.1 -30 2.5 7
947 NuMu NC 0.9 -30 2.5 7
948 NuE CC 0.1 -30 3.0 7
949 NuMu NC 0.9 -30 3.0 7
950 NuE CC 0.1 -30 3.5 7
951 NuMu NC 0.9 -30 3.5 7
952 NuE CC 0.1 -30 4.0 7
953 NuMu NC 0.9 -30 4.0 7
954 NuE CC 0.1 -40 0.0 7
955 NuMu NC 0.9 -40 0.0 7
956 NuE CC 0.1 -40 0.5 7
957 NuMu NC 0.9 -40 0.5 7
958 NuE CC 0.1 -40 1.0 7
959 NuMu NC 0.9 -40 1.0 7
960 NuE CC 0.1 -40 1.5 7
961 NuMu NC 0.9 -40 1.5 7
962 NuE CC 0.1 -40 2.0 7
963 NuMu NC 0.9 -40 2.0 7
964 NuE CC 0.1 -40 2.5 7
965 NuMu NC 0.9 -40 2.5 7
966 NuE CC 0.1 -40 3.0 7
967 NuMu NC 0.9 -40 3.0 7
968 NuE CC 0.1 -40 3.5 7
969 NuMu NC 0.9 -40 3.5 7
970 NuE CC 0.1 -40 4.0 7
971 NuMu NC 0.9 -40 4.0 7
972 NuE CC 0.1 -50 0.0 7
973 NuMu NC 0.9 -50 0.0 7
974 NuE CC 0.1 -50 0.5 7
975 NuMu NC 0.9 -50 0.5 7
976 NuE CC 0.1 -50 1.0 7
977 NuMu NC 0.9 -50 1.0 7
978 NuE CC 0.1 -50 1.5 7
979 NuMu NC 0.9 -50 1.5 7
980 NuE CC 0.1 -50 2.0 7
981 NuMu NC 0.9 -50 2.0 7
982 NuE CC 0.1 -50 2.5 7
983 NuMu NC 0.9 -50 2.5 7
984 NuE CC 0.1 -50 3.0 7
985 NuMu NC 0.9 -50 3.0 7
986 NuE CC 0.1 -50 3.5 7
987 NuMu NC 0.9 -50 3.5 7
988 NuE CC 0.1 -50 4.0 7
989 NuMu NC 0.9 -50 4.0 7
990 NuE CC 0.1 -60 0.0 7
991 NuMu NC 0.9 -60 0.0 7
992 NuE CC 0.1 -60 0.5 7
993 NuMu NC 0.9 -60 0.5 7
994 NuE CC 0.1 -60 1.0 7
995 NuMu NC 0.9 -60 1.0 7
996 NuE CC 0.1 -60 1.5 7
997 NuMu NC 0.9 -60 1.5 7
998 NuE CC 0.1 -60 2.0 7
999 NuMu NC 0.9 -60 2.0 7
1000 NuE CC 0.1 -60 2.5 7
1001 NuMu NC 0.9 -60 2.5 7
1002 NuE CC 0.1 -60 3.0 7
1003 NuMu NC 0.9 -60 3.0 7
1004 NuE CC 0.1 -60 3.5 7
1005 NuMu NC 0.9 -60 3.5 7
1006 NuE CC 0.1 -60 4.0 7
1007 NuMu NC 0.9 -60 4.0 7
1008 NuE CC 0.1 0 0.0 8
1009 NuMu NC 0.9 0 0.0 8
1010 NuE CC 0.1 0 0.5 8
1011 NuMu NC 0.9 0 0.5 8
1012 NuE CC 0.1 0 1.0 8
1013 NuMu NC 0.9 0 1.0 8
1014 NuE CC 0.1 0 1.5 8
1015 NuMu NC 0.9 0 1.5 8
1016 NuE CC 0.1 0 2.0 8
1017 NuMu NC 0.9 0 2.0 8
1018 NuE CC 0.1 0 2.5 8
1019 NuMu NC 0.9 0 2.5 8
1020 NuE CC 0.1 0 3.0 8
1021 NuMu NC 0.9 0 3.0 8
1022 NuE CC 0.1 0 3.5 8
1023 NuMu NC 0.9 0 3.5 8
1024 NuE CC 0.1 0 4.0 8
1025 NuMu NC 0.9 0 4.0 8
1026 NuE CC 0.1 -10 0.0 8
1027 NuMu NC 0.9 -10 0.0 8
1028 NuE CC 0.1 -10 0.5 8
1029 NuMu NC 0.9 -10 0.5 8
1030 NuE CC 0.1 -10 1.0 8
1031 NuMu NC 0.9 -10 1.0 8
1032 NuE CC 0.1 -10 1.5 8
1033 NuMu NC 0.9 -10 1.5 8
1034 NuE CC 0.1 -10 2.0 8
1035 NuMu NC 0.9 -10 2.0 8
1036 NuE CC 0.1 -10 2.5 8
1037 NuMu NC 0.9 -10 2.5 8
1038 NuE CC 0.1 -10 3.0 8
1039 NuMu NC 0.9 -10 3.0 8
1040 NuE CC 0.1 -10 3.5 8
1041 NuMu NC 0.9 -10 3.5 8
1042 NuE CC 0.1 -10 4.0 8
1043 NuMu NC 0.9 -10 4.0 8
1044 NuE CC 0.1 -20 0.0 8
1045 NuMu NC 0.9 -20 0.0 8
1046 NuE CC 0.1 -20 0.5 8
1047 NuMu NC 0.9 -20 0.5 8
1048 NuE CC 0.1 -20 1.0 8
1049 NuMu NC 0.9 -20 1.0 8
1050 NuE CC 0.1 -20 1.5 8
1051 NuMu NC 0.9 -20 1.5 8
1052 NuE CC 0.1 -20 2.0 8
1053 NuMu NC 0.9 -20 2.0 8
1054 NuE CC 0.1 -20 2.5 8
1055 NuMu NC 0.9 -20 2.5 8
1056 NuE CC 0.1 -20 3.0 8
1057 NuMu NC 0.9 -20 3.0 8
1058 NuE CC 0.1 -20 3.5 8
1059 NuMu NC 0.9 -20 3.5 8
1060 NuE CC 0.1 -20 4.0 8
1061 NuMu NC 0.9 -20 4.0 8
1062 NuE CC 0.1 -30 0.0 8
1063 NuMu NC 0.9 -30 0.0 8
1064 NuE CC 0.1 -30 0.5 8
1065 NuMu NC 0.9 -30 0.5 8
1066 NuE CC 0.1 -30 1.0 8
1067 NuMu NC 0.9 -30 1.0 8
1068 NuE CC 0.1 -30 1.5 8
1069 NuMu NC 0.9 -30 1.5 8
1070 NuE CC 0.1 -30 2.0 8
1071 NuMu NC 0.9 -30 2.0 8
1072 NuE CC 0.1 -30 2.5 8
1073 NuMu NC 0.9 -30 2.5 8
1074 NuE CC 0.1 -30 3.0 8
1075 NuMu NC 0.9 -30 3.0 8
1076 NuE CC 0.1 -30 3.5 8
1077 NuMu NC 0.9 -30 3.5 8
1078 NuE CC 0.1 -30 4.0 8
1079 NuMu NC 0.9 -30 4.0 8
1080 NuE CC 0.1 -40 0.0 8
1081 NuMu NC 0.9 -40 0.0 8
1082 NuE CC 0.1 -40 0.5 8
1083 NuMu NC 0.9 -40 0.5 8
1084 NuE CC 0.1 -40 1.0 8
1085 NuMu NC 0.9 -40 1.0 8
1086 NuE CC 0.1 -40 1.5 8
1087 NuMu NC 0.9 -40 1.5 8
1088 NuE CC 0.1 -40 2.0 8
1089 NuMu NC 0.9 -40 2.0 8
1090 NuE CC 0.1 -40 2.5 8
1091 NuMu NC 0.9 -40 2.5 8
1092 NuE CC 0.1 -40 3.0 8
1093 NuMu NC 0.9 -40 3.0 8
1094 NuE CC 0.1 -40 3.5 8
1095 NuMu NC 0.9 -40 3.5 8
1096 NuE CC 0.1 -40 4.0 8
1097 NuMu NC 0.9 -40 4.0 8
1098 NuE CC 0.1 -50 0.0 8
1099 NuMu NC 0.9 -50 0.0 8
1100 NuE CC 0.1 -50 0.5 8
1101 NuMu NC 0.9 -50 0.5 8
1102 NuE CC 0.1 -50 1.0 8
1103 NuMu NC 0.9 -50 1.0 8
1104 NuE CC 0.1 -50 1.5 8
1105 NuMu NC 0.9 -50 1.5 8
1106 NuE CC 0.1 -50 2.0 8
1107 NuMu NC 0.9 -50 2.0 8
1108 NuE CC 0.1 -50 2.5 8
1109 NuMu NC 0.9 -50 2.5 8
1110 NuE CC 0.1 -50 3.0 8
1111 NuMu NC 0.9 -50 3.0 8
1112 NuE CC 0.1 -50 3.5 8
1113 NuMu NC 0.9 -50 3.5 8
1114 NuE CC 0.1 -50 4.0 8
1115 NuMu NC 0.9 -50 4.0 8
1116 NuE CC 0.1 -60 0.0 8
1117 NuMu NC 0.9 -60 0.0 8
1118 NuE CC 0.1 -60 0.5 8
1119 NuMu NC 0.9 -60 0.5 8
1120 NuE CC 0.1 -60 1.0 8
1121 NuMu NC 0.9 -60 1.0 8
1122 NuE CC 0.1 -60 1.5 8
1123 NuMu NC 0.9 -60 1.5 8
1124 NuE CC 0.1 -60 2.0 8
1125 NuMu NC 0.9 -60 2.0 8
1126 NuE CC 0.1 -60 2.5 8
1127 NuMu NC 0.9 -60 2.5 8
1128 NuE CC 0.1 -60 3.0 8
1129 NuMu NC 0.9 -60 3.0 8
1130 NuE CC 0.1 -60 3.5 8
1131 NuMu NC 0.9 -60 3.5 8
1132 NuE CC 0.1 -60 4.0 8
1133 NuMu NC 0.9 -60 4.0 8
1134 NuE CC 0.1 0 0.0 9
1135 NuMu NC 0.9 0 0.0 9
1136 NuE CC 0.1 0 0.5 9
1137 NuMu NC 0.9 0 0.5 9
1138 NuE CC 0.1 0 1.0 9
1139 NuMu NC 0.9 0 1.0 9
1140 NuE CC 0.1 0 1.5 9
1141 NuMu NC 0.9 0 1.5 9
1142 NuE CC 0.1 0 2.0 9
1143 NuMu NC 0.9 0 2.0 9
1144 NuE CC 0.1 0 2.5 9
1145 NuMu NC 0.9 0 2.5 9
1146 NuE CC 0.1 0 3.0 9
1147 NuMu NC 0.9 0 3.0 9
1148 NuE CC 0.1 0 3.5 9
1149 NuMu NC 0.9 0 3.5 9
1150 NuE CC 0.1 0 4.0 9
1151 NuMu NC 0.9 0 4.0 9
1152 NuE CC 0.1 -10 0.0 9
1153 NuMu NC 0.9 -10 0.0 9
1154 NuE CC 0.1 -10 0.5 9
1155 NuMu NC 0.9 -10 0.5 9
1156 NuE CC 0.1 -10 1.0 9
1157 NuMu NC 0.9 -10 1.0 9
1158 NuE CC 0.1 -10 1.5 9
1159 NuMu NC 0.9 -10 1.5 9
1160 NuE CC 0.1 -10 2.0 9
1161 NuMu NC 0.9 -10 2.0 9
1162 NuE CC 0.1 -10 2.5 9
1163 NuMu NC 0.9 -10 2.5 9
1164 NuE CC 0.1 -10 3.0 9
1165 NuMu NC 0.9 -10 3.0 9
1166 NuE CC 0.1 -10 3.5 9
1167 NuMu NC 0.9 -10 3.5 9
1168 NuE CC 0.1 -10 4.0 9
1169 NuMu NC 0.9 -10 4.0 9
1170 NuE CC 0.1 -20 0.0 9
1171 NuMu NC 0.9 -20 0.0 9
1172 NuE CC 0.1 -20 0.5 9
1173 NuMu NC 0.9 -20 0.5 9
1174 NuE CC 0.1 -20 1.0 9
1175 NuMu NC 0.9 -20 1.0 9
1176 NuE CC 0.1 -20 1.5 9
1177 NuMu NC 0.9 -20 1.5 9
1178 NuE CC 0.1 -20 2.0 9
1179 NuMu NC 0.9 -20 2.0 9
1180 NuE CC 0.1 -20 2.5 9
1181 NuMu NC 0.9 -20 2.5 9
1182 NuE CC 0.1 -20 3.0 9
1183 NuMu NC 0.9 -20 3.0 9
1184 NuE CC 0.1 -20 3.5 9
1185 NuMu NC 0.9 -20 3.5 9
1186 NuE CC 0.1 -20 4.0 9
1187 NuMu NC 0.9 -20 4.0 9
1188 NuE CC 0.1 -30 0.0 9
1189 NuMu NC 0.9 -30 0.0 9
1190 NuE CC 0.1 -30 0.5 9
1191 NuMu NC 0.9 -30 0.5 9
1192 NuE CC 0.1 -30 1.0 9
1193 NuMu NC 0.9 -30 1.0 9
1194 NuE CC 0.1 -30 1.5 9
1195 NuMu NC 0.9 -30 1.5 9
1196 NuE CC 0.1 -30 2.0 9
1197 NuMu NC 0.9 -30 2.0 9
1198 NuE CC 0.1 -30 2.5 9
1199 NuMu NC 0.9 -30 2.5 9
1200 NuE CC 0.1 -30 3.0 9
1201 NuMu NC 0.9 -30 3.0 9
1202 NuE CC 0.1 -30 3.5 9
1203 NuMu NC 0.9 -30 3.5 9
1204 NuE CC 0.1 -30 4.0 9
1205 NuMu NC 0.9 -30 4.0 9
1206 NuE CC 0.1 -40 0.0 9
1207 NuMu NC 0.9 -40 0.0 9
1208 NuE CC 0.1 -40 0.5 9
1209 NuMu NC 0.9 -40 0.5 9
1210 NuE CC 0.1 -40 1.0 9
1211 NuMu NC 0.9 -40 1.0 9
1212 NuE CC 0.1 -40 1.5 9
1213 NuMu NC 0.9 -40 1.5 9
1214 NuE CC 0.1 -40 2.0 9
1215 NuMu NC 0.9 -40 2.0 9
1216 NuE CC 0.1 -40 2.5 9
1217 NuMu NC 0.9 -40 2.5 9
1218 NuE CC 0.1 -40 3.0 9
1219 NuMu NC 0.9 -40 3.0 9
1220 NuE CC 0.1 -40 3.5 9
1221 NuMu NC 0.9 -40 3.5 9
1222 NuE CC 0.1 -40 4.0 9
1223 NuMu NC 0.9 -40 4.0 9
1224 NuE CC 0.1 -50 0.0 9
1225 NuMu NC 0.9 -50 0.0 9
1226 NuE CC 0.1 -50 0.5 9
1227 NuMu NC 0.9 -50 0.5 9
1228 NuE CC 0.1 -50 1.0 9
1229 NuMu NC 0.9 -50 1.0 9
1230 NuE CC 0.1 -50 1.5 9
1231 NuMu NC 0.9 -50 1.5 9
1232 NuE CC 0.1 -50 2.0 9
1233 NuMu NC 0.9 -50 2.0 9
1234 NuE CC 0.1 -50 2.5 9
1235 NuMu NC 0.9 -50 2.5 9
1236 NuE CC 0.1 -50 3.0 9
1237 NuMu NC 0.9 -50 3.0 9
1238 NuE CC 0.1 -50 3.5 9
1239 NuMu NC 0.9 -50 3.5 9
1240 NuE CC 0.1 -50 4.0 9
1241 NuMu NC 0.9 -50 4.0 9
1242 NuE CC 0.1 -60 0.0 9
1243 NuMu NC 0.9 -60 0.0 9
1244 NuE CC 0.1 -60 0.5 9
1245 NuMu NC 0.9 -60 0.5 9
1246 NuE CC 0.1 -60 1.0 9
1247 NuMu NC 0.9 -60 1.0 9
1248 NuE CC 0.1 -60 1.5 9
1249 NuMu NC 0.9 -60 1.5 9
1250 NuE CC 0.1 -60 2.0 9
1251 NuMu NC 0.9 -60 2.0 9
1252 NuE CC 0.1 -60 2.5 9
1253 NuMu NC 0.9 -60 2.5 9
1254 NuE CC 0.1 -60 3.0 9
1255 NuMu NC 0.9 -60 3.0 9
1256 NuE CC 0.1 -60 3.5 9
1257 NuMu NC 0.9 -60 3.5 9
1258 NuE CC 0.1 -60 4.0 9
1259 NuMu NC 0.9 -60 4.0 9
1260 NuE CC 0.1 0 0.0 10
1261 NuMu NC 0.9 0 0.0 10
1262 NuE CC 0.1 0 0.5 10
1263 NuMu NC 0.9 0 0.5 10
1264 NuE CC 0.1 0 1.0 10
1265 NuMu NC 0.9 0 1.0 10
1266 NuE CC 0.1 0 1.5 10
1267 NuMu NC 0.9 0 1.5 10
1268 NuE CC 0.1 0 2.0 10
1269 NuMu NC 0.9 0 2.0 10
1270 NuE CC 0.1 0 2.5 10
1271 NuMu NC 0.9 0 2.5 10
1272 NuE CC 0.1 0 3.0 10
1273 NuMu NC 0.9 0 3.0 10
1274 NuE CC 0.1 0 3.5 10
1275 NuMu NC 0.9 0 3.5 10
1276 NuE CC 0.1 0 4.0 10
1277 NuMu NC 0.9 0 4.0 10
1278 NuE CC 0.1 -10 0.0 10
1279 NuMu NC 0.9 -10 0.0 10
1280 NuE CC 0.1 -10 0.5 10
1281 NuMu NC 0.9 -10 0.5 10
1282 NuE CC 0.1 -10 1.0 10
1283 NuMu NC 0.9 -10 1.0 10
1284 NuE CC 0.1 -10 1.5 10
1285 NuMu NC 0.9 -10 1.5 10
