Event_id Flavor CC_NC Elst Ant_Res Off_cone Useful_Ch
99 NuMu NC 0.9 -10 2.0 3
100 NuE CC 0.1 -10 4.0 3
101 NuMu NC 0.9 -10 4.0 3
102 NuE CC 0.1 -20 0.0 3
103 NuMu NC 0.9 -20 0.0 3
104 NuE CC 0.1 -20 2.0 3
105 NuMu NC 0.9 -20 2.0 3
106 NuE CC 0.1 -20 4.0 3
107 NuMu NC 0.9 -20 4.0 3
108 NuE CC 0.1 -40 0.0 3
109 NuMu NC 0.9 -40 0.0 3
110 NuE CC 0.1 -40 2.0 3
111 NuMu NC 0.9 -40 2.0 3
112 NuE CC 0.1 -40 4.0 3
113 NuMu NC 0.9 -40 4.0 3
114 NuE CC 0.1 -60 0.0 3
115 NuMu NC 0.9 -60 0.0 3
116 NuE CC 0.1 -60 2.0 3
117 NuMu NC 0.9 -60 2.0 3
118 NuE CC 0.1 -60 4.0 3
119 NuMu NC 0.9 -60 4.0 3
120 NuE CC 0.1 0 0.0 4
121 NuMu NC 0.9 0 0.0 4
122 NuE CC 0.1 0 2.0 4
123 NuMu NC 0.9 0 2.0 4
124 NuE CC 0.1 0 4.0 4
125 NuMu NC 0.9 0 4.0 4
126 NuE CC 0.1 -10 0.0 4
127 NuMu NC 0.9 -10 0.0 4
128 NuE CC 0.1 -10 2.0 4
129 NuMu NC 0.9 -10 2.0 4
130 NuE CC 0.1 -10 4.0 4
131 NuMu NC 0.9 -10 4.0 4
132 NuE CC 0.1 -20 0.0 4
133 NuMu NC 0.9 -20 0.0 4
134 NuE CC 0.1 -20 2.0 4
135 NuMu NC 0.9 -20 2.0 4
136 NuE CC 0.1 -20 4.0 4
137 NuMu NC 0.9 -20 4.0 4
138 NuE CC 0.1 -40 0.0 4
139 NuMu NC 0.9 -40 0.0 4
140 NuE CC 0.1 -40 2.0 4
141 NuMu NC 0.9 -40 2.0 4
142 NuE CC 0.1 -40 4.0 4
143 NuMu NC 0.9 -40 4.0 4
144 NuE CC 0.1 -60 0.0 4
145 NuMu NC 0.9 -60 0.0 4
146 NuE CC 0.1 -60 2.0 4
147 NuMu NC 0.9 -60 2.0 4
148 NuE CC 0.1 -60 4.0 4
149 NuMu NC 0.9 -60 4.0 4
150 NuE CC 0.1 0 0.0 5
151 NuMu NC 0.9 0 0.0 5
152 NuE CC 0.1 0 2.0 5
153 NuMu NC 0.9 0 2.0 5
154 NuE CC 0.1 0 4.0 5
155 NuMu NC 0.9 0 4.0 5
156 NuE CC 0.1 -10 0.0 5
157 NuMu NC 0.9 -10 0.0 5
158 NuE CC 0.1 -10 2.0 5
159 NuMu NC 0.9 -10 2.0 5
160 NuE CC 0.1 -10 4.0 5
161 NuMu NC 0.9 -10 4.0 5
162 NuE CC 0.1 -20 0.0 5
163 NuMu NC 0.9 -20 0.0 5
164 NuE CC 0.1 -20 2.0 5
165 NuMu NC 0.9 -20 2.0 5
166 NuE CC 0.1 -20 4.0 5
167 NuMu NC 0.9 -20 4.0 5
168 NuE CC 0.1 -40 0.0 5
169 NuMu NC 0.9 -40 0.0 5
170 NuE CC 0.1 -40 2.0 5
171 NuMu NC 0.9 -40 2.0 5
172 NuE CC 0.1 -40 4.0 5
173 NuMu NC 0.9 -40 4.0 5
174 NuE CC 0.1 -60 0.0 5
175 NuMu NC 0.9 -60 0.0 5
176 NuE CC 0.1 -60 2.0 5
177 NuMu NC 0.9 -60 2.0 5
178 NuE CC 0.1 -60 4.0 5
179 NuMu NC 0.9 -60 4.0 5
180 NuE CC 0.1 0 0.0 6
181 NuMu NC 0.9 0 0.0 6
182 NuE CC 0.1 0 2.0 6
183 NuMu NC 0.9 0 2.0 6
184 NuE CC 0.1 0 4.0 6
185 NuMu NC 0.9 0 4.0 6
186 NuE CC 0.1 -10 0.0 6
187 NuMu NC 0.9 -10 0.0 6
188 NuE CC 0.1 -10 2.0 6
189 NuMu NC 0.9 -10 2.0 6
190 NuE CC 0.1 -10 4.0 6
191 NuMu NC 0.9 -10 4.0 6
192 NuE CC 0.1 -20 0.0 6
193 NuMu NC 0.9 -20 0.0 6
194 NuE CC 0.1 -20 2.0 6
195 NuMu NC 0.9 -20 2.0 6
196 NuE CC 0.1 -20 4.0 6
197 NuMu NC 0.9 -20 4.0 6
198 NuE CC 0.1 -40 0.0 6
199 NuMu NC 0.9 -40 0.0 6
200 NuE CC 0.1 -40 2.0 6
201 NuMu NC 0.9 -40 2.0 6
202 NuE CC 0.1 -40 4.0 6
203 NuMu NC 0.9 -40 4.0 6
204 NuE CC 0.1 -60 0.0 6
205 NuMu NC 0.9 -60 0.0 6
206 NuE CC 0.1 -60 2.0 6
207 NuMu NC 0.9 -60 2.0 6
208 NuE CC 0.1 -60 4.0 6
209 NuMu NC 0.9 -60 4.0 6
210 NuE CC 0.1 0 0.0 7
211 NuMu NC 0.9 0 0.0 7
212 NuE CC 0.1 0 2.0 7
213 NuMu NC 0.9 0 2.0 7
214 NuE CC 0.1 0 4.0 7
215 NuMu NC 0.9 0 4.0 7
216 NuE CC 0.1 -10 0.0 7
217 NuMu NC 0.9 -10 0.0 7
218 NuE CC 0.1 -10 2.0 7
219 NuMu NC 0.9 -10 2.0 7
220 NuE CC 0.1 -10 4.0 7
221 NuMu NC 0.9 -10 4.0 7
222 NuE CC 0.1 -20 0.0 7
223 NuMu NC 0.9 -20 0.0 7
224 NuE CC 0.1 -20 2.0 7
225 NuMu NC 0.9 -20 2.0 7
226 NuE CC 0.1 -20 4.0 7
227 NuMu NC 0.9 -20 4.0 7
228 NuE CC 0.1 -40 0.0 7
229 NuMu NC 0.9 -40 0.0 7
230 NuE CC 0.1 -40 2.0 7
231 NuMu NC 0.9 -40 2.0 7
232 NuE CC 0.1 -40 4.0 7
233 NuMu NC 0.9 -40 4.0 7
234 NuE CC 0.1 -60 0.0 7
235 NuMu NC 0.9 -60 0.0 7
236 NuE CC 0.1 -60 2.0 7
237 NuMu NC 0.9 -60 2.0 7
238 NuE CC 0.1 -60 4.0 7
239 NuMu NC 0.9 -60 4.0 7
240 NuE CC 0.1 0 0.0 8
241 NuMu NC 0.9 0 0.0 8
242 NuE CC 0.1 0 2.0 8
243 NuMu NC 0.9 0 2.0 8
244 NuE CC 0.1 0 4.0 8
245 NuMu NC 0.9 0 4.0 8
246 NuE CC 0.1 -10 0.0 8
247 NuMu NC 0.9 -10 0.0 8
248 NuE CC 0.1 -10 2.0 8
249 NuMu NC 0.9 -10 2.0 8
250 NuE CC 0.1 -10 4.0 8
251 NuMu NC 0.9 -10 4.0 8
252 NuE CC 0.1 -20 0.0 8
253 NuMu NC 0.9 -20 0.0 8
254 NuE CC 0.1 -20 2.0 8
255 NuMu NC 0.9 -20 2.0 8
256 NuE CC 0.1 -20 4.0 8
257 NuMu NC 0.9 -20 4.0 8
258 NuE CC 0.1 -40 0.0 8
259 NuMu NC 0.9 -40 0.0 8
260 NuE CC 0.1 -40 2.0 8
261 NuMu NC 0.9 -40 2.0 8
262 NuE CC 0.1 -40 4.0 8
263 NuMu NC 0.9 -40 4.0 8
264 NuE CC 0.1 -60 0.0 8
265 NuMu NC 0.9 -60 0.0 8
266 NuE CC 0.1 -60 2.0 8
267 NuMu NC 0.9 -60 2.0 8
268 NuE CC 0.1 -60 4.0 8
269 NuMu NC 0.9 -60 4.0 8
270 NuE CC 0.1 0 0.0 9
271 NuMu NC 0.9 0 0.0 9
272 NuE CC 0.1 0 2.0 9
273 NuMu NC 0.9 0 2.0 9
274 NuE CC 0.1 0 4.0 9
275 NuMu NC 0.9 0 4.0 9
276 NuE CC 0.1 -10 0.0 9
277 NuMu NC 0.9 -10 0.0 9
278 NuE CC 0.1 -10 2.0 9
279 NuMu NC 0.9 -10 2.0 9
280 NuE CC 0.1 -10 4.0 9
281 NuMu NC 0.9 -10 4.0 9
282 NuE CC 0.1 -20 0.0 9
283 NuMu NC 0.9 -20 0.0 9
284 NuE CC 0.1 -20 2.0 9
285 NuMu NC 0.9 -20 2.0 9
286 NuE CC 0.1 -20 4.0 9
287 NuMu NC 0.9 -20 4.0 9
288 NuE CC 0.1 -40 0.0 9
289 NuMu NC 0.9 -40 0.0 9
290 NuE CC 0.1 -40 2.0 9
291 NuMu NC 0.9 -40 2.0 9
292 NuE CC 0.1 -40 4.0 9
293 NuMu NC 0.9 -40 4.0 9
294 NuE CC 0.1 -60 0.0 9
295 NuMu NC 0.9 -60 0.0 9
296 NuE CC 0.1 -60 2.0 9
297 NuMu NC 0.9 -60 2.0 9
298 NuE CC 0.1 -60 4.0 9
299 NuMu NC 0.9 -60 4.0 9
300 NuE CC 0.1 0 0.0 10
301 NuMu NC 0.9 0 0.0 10
302 NuE CC 0.1 0 2.0 10
303 NuMu NC 0.9 0 2.0 10
304 NuE CC 0.1 0 4.0 10
305 NuMu NC 0.9 0 4.0 10
306 NuE CC 0.1 -10 0.0 10
307 NuMu NC 0.9 -10 0.0 10
308 NuE CC 0.1 -10 2.0 10
309 NuMu NC 0.9 -10 2.0 10
310 NuE CC 0.1 -10 4.0 10
311 NuMu NC 0.9 -10 4.0 10
312 NuE CC 0.1 -20 0.0 10
313 NuMu NC 0.9 -20 0.0 10
314 NuE CC 0.1 -20 2.0 10
315 NuMu NC 0.9 -20 2.0 10
316 NuE CC 0.1 -20 4.0 10
317 NuMu NC 0.9 -20 4.0 10
318 NuE CC 0.1 -40 0.0 10
319 NuMu NC 0.9 -40 0.0 10
320 NuE CC 0.1 -40 2.0 10
321 NuMu NC 0.9 -40 2.0 10
322 NuE CC 0.1 -40 4.0 10
323 NuMu NC 0.9 -40 4.0 10
324 NuE CC 0.1 -60 0.0 10
325 NuMu NC 0.9 -60 0.0 10
326 NuE CC 0.1 -60 2.0 10
327 NuMu NC 0.9 -60 2.0 10
328 NuE CC 0.1 -60 4.0 10
329 NuMu NC 0.9 -60 4.0 10
330 NuE CC 0.1 0 0.0 11
331 NuMu NC 0.9 0 0.0 11
332 NuE CC 0.1 0 2.0 11
333 NuMu NC 0.9 0 2.0 11
334 NuE CC 0.1 0 4.0 11
335 NuMu NC 0.9 0 4.0 11
336 NuE CC 0.1 -10 0.0 11
337 NuMu NC 0.9 -10 0.0 11
338 NuE CC 0.1 -10 2.0 11
339 NuMu NC 0.9 -10 2.0 11
340 NuE CC 0.1 -10 4.0 11
341 NuMu NC 0.9 -10 4.0 11
342 NuE CC 0.1 -20 0.0 11
343 NuMu NC 0.9 -20 0.0 11
344 NuE CC 0.1 -20 2.0 11
345 NuMu NC 0.9 -20 2.0 11
346 NuE CC 0.1 -20 4.0 11
347 NuMu NC 0.9 -20 4.0 11
348 NuE CC 0.1 -40 0.0 11
349 NuMu NC 0.9 -40 0.0 11
350 NuE CC 0.1 -40 2.0 11
351 NuMu NC 0.9 -40 2.0 11
352 NuE CC 0.1 -40 4.0 11
353 NuMu NC 0.9 -40 4.0 11
354 NuE CC 0.1 -60 0.0 11
355 NuMu NC 0.9 -60 0.0 11
356 NuE CC 0.1 -60 2.0 11
357 NuMu NC 0.9 -60 2.0 11
358 NuE CC 0.1 -60 4.0 11
359 NuMu NC 0.9 -60 4.0 11
360 NuE CC 0.1 0 0.0 12
361 NuMu NC 0.9 0 0.0 12
362 NuE CC 0.1 0 2.0 12
363 NuMu NC 0.9 0 2.0 12
364 NuE CC 0.1 0 4.0 12
365 NuMu NC 0.9 0 4.0 12
366 NuE CC 0.1 -10 0.0 12
367 NuMu NC 0.9 -10 0.0 12
368 NuE CC 0.1 -10 2.0 12
369 NuMu NC 0.9 -10 2.0 12
370 NuE CC 0.1 -10 4.0 12
371 NuMu NC 0.9 -10 4.0 12
372 NuE CC 0.1 -20 0.0 12
373 NuMu NC 0.9 -20 0.0 12
374 NuE CC 0.1 -20 2.0 12
375 NuMu NC 0.9 -20 2.0 12
376 NuE CC 0.1 -20 4.0 12
377 NuMu NC 0.9 -20 4.0 12
378 NuE CC 0.1 -40 0.0 12
379 NuMu NC 0.9 -40 0.0 12
380 NuE CC 0.1 -40 2.0 12
381 NuMu NC 0.9 -40 2.0 12
382 NuE CC 0.1 -40 4.0 12
383 NuMu NC 0.9 -40 4.0 12
384 NuE CC 0.1 -60 0.0 12
385 NuMu NC 0.9 -60 0.0 12
386 NuE CC 0.1 -60 2.0 12
387 NuMu NC 0.9 -60 2.0 12
388 NuE CC 0.1 -60 4.0 12
389 NuMu NC 0.9 -60 4.0 12
390 NuE CC 0.1 0 0.0 13
391 NuMu NC 0.9 0 0.0 13
392 NuE CC 0.1 0 2.0 13
393 NuMu NC 0.9 0 2.0 13
394 NuE CC 0.1 0 4.0 13
395 NuMu NC 0.9 0 4.0 13
396 NuE CC 0.1 -10 0.0 13
397 NuMu NC 0.9 -10 0.0 13
398 NuE CC 0.1 -10 2.0 13
399 NuMu NC 0.9 -10 2.0 13
400 NuE CC 0.1 -10 4.0 13
401 NuMu NC 0.9 -10 4.0 13
402 NuE CC 0.1 -20 0.0 13
403 NuMu NC 0.9 -20 0.0 13
404 NuE CC 0.1 -20 2.0 13
405 NuMu NC 0.9 -20 2.0 13
406 NuE CC 0.1 -20 4.0 13
407 NuMu NC 0.9 -20 4.0 13
408 NuE CC 0.1 -40 0.0 13
409 NuMu NC 0.9 -40 0.0 13
410 NuE CC 0.1 -40 2.0 13
411 NuMu NC 0.9 -40 2.0 13
412 NuE CC 0.1 -40 4.0 13
413 NuMu NC 0.9 -40 4.0 13
414 NuE CC 0.1 -60 0.0 13
415 NuMu NC 0.9 -60 0.0 13
416 NuE CC 0.1 -60 2.0 13
417 NuMu NC 0.9 -60 2.0 13
418 NuE CC 0.1 -60 4.0 13
419 NuMu NC 0.9 -60 4.0 13
420 NuE CC 0.1 0 0.0 14
421 NuMu NC 0.9 0 0.0 14
422 NuE CC 0.1 0 2.0 14
423 NuMu NC 0.9 0 2.0 14
424 NuE CC 0.1 0 4.0 14
425 NuMu NC 0.9 0 4.0 14
426 NuE CC 0.1 -10 0.0 14
427 NuMu NC 0.9 -10 0.0 14
428 NuE CC 0.1 -10 2.0 14
429 NuMu NC 0.9 -10 2.0 14
430 NuE CC 0.1 -10 4.0 14
431 NuMu NC 0.9 -10 4.0 14
432 NuE CC 0.1 -20 0.0 14
433 NuMu NC 0.9 -20 0.0 14
434 NuE CC 0.1 -20 2.0 14
435 NuMu NC 0.9 -20 2.0 14
436 NuE CC 0.1 -20 4.0 14
437 NuMu NC 0.9 -20 4.0 14
438 NuE CC 0.1 -40 0.0 14
439 NuMu NC 0.9 -40 0.0 14
440 NuE CC 0.1 -40 2.0 14
441 NuMu NC 0.9 -40 2.0 14
442 NuE CC 0.1 -40 4.0 14
443 NuMu NC 0.9 -40 4.0 14
444 NuE CC 0.1 -60 0.0 14
445 NuMu NC 0.9 -60 0.0 14
446 NuE CC 0.1 -60 2.0 14
447 NuMu NC 0.9 -60 2.0 14
448 NuE CC 0.1 -60 4.0 14
449 NuMu NC 0.9 -60 4.0 14
450 NuE CC 0.1 0 0.0 15
451 NuMu NC 0.9 0 0.0 15
452 NuE CC 0.1 0 2.0 15
453 NuMu NC 0.9 0 2.0 15
454 NuE CC 0.1 0 4.0 15
455 NuMu NC 0.9 0 4.0 15
456 NuE CC 0.1 -10 0.0 15
457 NuMu NC 0.9 -10 0.0 15
458 NuE CC 0.1 -10 2.0 15
459 NuMu NC 0.9 -10 2.0 15
460 NuE CC 0.1 -10 4.0 15
461 NuMu NC 0.9 -10 4.0 15
462 NuE CC 0.1 -20 0.0 15
463 NuMu NC 0.9 -20 0.0 15
464 NuE CC 0.1 -20 2.0 15
465 NuMu NC 0.9 -20 2.0 15
466 NuE CC 0.1 -20 4.0 15
467 NuMu NC 0.9 -20 4.0 15
468 NuE CC 0.1 -40 0.0 15
469 NuMu NC 0.9 -40 0.0 15
470 NuE CC 0.1 -40 2.0 15
471 NuMu NC 0.9 -40 2.0 15
472 NuE CC 0.1 -40 4.0 15
473 NuMu NC 0.9 -40 4.0 15
474 NuE CC 0.1 -60 0.0 15
475 NuMu NC 0.9 -60 0.0 15
476 NuE CC 0.1 -60 2.0 15
477 NuMu NC 0.9 -60 2.0 15
478 NuE CC 0.1 -60 4.0 15
479 NuMu NC 0.9 -60 4.0 15
