Event_id Flavor CC_NC Elst Ant_Res Off_cone Useful_Ch
1409 NuMu NC 0.3 -60 4 7
1410 NuE CC 0.1 -75 0 7
1411 NuE CC 0.4 -75 0 7
1412 NuE CC 0.7 -75 0 7
1413 NuMu NC 0.9 -75 0 7
1414 NuMu NC 0.6 -75 0 7
1415 NuMu NC 0.3 -75 0 7
1416 NuE CC 0.1 -75 1 7
1417 NuE CC 0.4 -75 1 7
1418 NuE CC 0.7 -75 1 7
1419 NuMu NC 0.9 -75 1 7
1420 NuMu NC 0.6 -75 1 7
1421 NuMu NC 0.3 -75 1 7
1422 NuE CC 0.1 -75 2 7
1423 NuE CC 0.4 -75 2 7
1424 NuE CC 0.7 -75 2 7
1425 NuMu NC 0.9 -75 2 7
1426 NuMu NC 0.6 -75 2 7
1427 NuMu NC 0.3 -75 2 7
1428 NuE CC 0.1 -75 3 7
1429 NuE CC 0.4 -75 3 7
1430 NuE CC 0.7 -75 3 7
1431 NuMu NC 0.9 -75 3 7
1432 NuMu NC 0.6 -75 3 7
1433 NuMu NC 0.3 -75 3 7
1434 NuE CC 0.1 -75 4 7
1435 NuE CC 0.4 -75 4 7
1436 NuE CC 0.7 -75 4 7
1437 NuMu NC 0.9 -75 4 7
1438 NuMu NC 0.6 -75 4 7
1439 NuMu NC 0.3 -75 4 7
1440 NuE CC 0.1 0 0 8
1441 NuE CC 0.4 0 0 8
1442 NuE CC 0.7 0 0 8
1443 NuMu NC 0.9 0 0 8
1444 NuMu NC 0.6 0 0 8
1445 NuMu NC 0.3 0 0 8
1446 NuE CC 0.1 0 1 8
1447 NuE CC 0.4 0 1 8
1448 NuE CC 0.7 0 1 8
1449 NuMu NC 0.9 0 1 8
1450 NuMu NC 0.6 0 1 8
1451 NuMu NC 0.3 0 1 8
1452 NuE CC 0.1 0 2 8
1453 NuE CC 0.4 0 2 8
1454 NuE CC 0.7 0 2 8
1455 NuMu NC 0.9 0 2 8
1456 NuMu NC 0.6 0 2 8
1457 NuMu NC 0.3 0 2 8
1458 NuE CC 0.1 0 3 8
1459 NuE CC 0.4 0 3 8
1460 NuE CC 0.7 0 3 8
1461 NuMu NC 0.9 0 3 8
1462 NuMu NC 0.6 0 3 8
1463 NuMu NC 0.3 0 3 8
1464 NuE CC 0.1 0 4 8
1465 NuE CC 0.4 0 4 8
1466 NuE CC 0.7 0 4 8
1467 NuMu NC 0.9 0 4 8
1468 NuMu NC 0.6 0 4 8
1469 NuMu NC 0.3 0 4 8
1470 NuE CC 0.1 -15 0 8
1471 NuE CC 0.4 -15 0 8
1472 NuE CC 0.7 -15 0 8
1473 NuMu NC 0.9 -15 0 8
1474 NuMu NC 0.6 -15 0 8
1475 NuMu NC 0.3 -15 0 8
1476 NuE CC 0.1 -15 1 8
1477 NuE CC 0.4 -15 1 8
1478 NuE CC 0.7 -15 1 8
1479 NuMu NC 0.9 -15 1 8
1480 NuMu NC 0.6 -15 1 8
1481 NuMu NC 0.3 -15 1 8
1482 NuE CC 0.1 -15 2 8
1483 NuE CC 0.4 -15 2 8
1484 NuE CC 0.7 -15 2 8
1485 NuMu NC 0.9 -15 2 8
1486 NuMu NC 0.6 -15 2 8
1487 NuMu NC 0.3 -15 2 8
1488 NuE CC 0.1 -15 3 8
1489 NuE CC 0.4 -15 3 8
1490 NuE CC 0.7 -15 3 8
1491 NuMu NC 0.9 -15 3 8
1492 NuMu NC 0.6 -15 3 8
1493 NuMu NC 0.3 -15 3 8
1494 NuE CC 0.1 -15 4 8
1495 NuE CC 0.4 -15 4 8
1496 NuE CC 0.7 -15 4 8
1497 NuMu NC 0.9 -15 4 8
1498 NuMu NC 0.6 -15 4 8
1499 NuMu NC 0.3 -15 4 8
1500 NuE CC 0.1 -30 0 8
1501 NuE CC 0.4 -30 0 8
1502 NuE CC 0.7 -30 0 8
1503 NuMu NC 0.9 -30 0 8
1504 NuMu NC 0.6 -30 0 8
1505 NuMu NC 0.3 -30 0 8
1506 NuE CC 0.1 -30 1 8
1507 NuE CC 0.4 -30 1 8
1508 NuE CC 0.7 -30 1 8
1509 NuMu NC 0.9 -30 1 8
1510 NuMu NC 0.6 -30 1 8
1511 NuMu NC 0.3 -30 1 8
1512 NuE CC 0.1 -30 2 8
1513 NuE CC 0.4 -30 2 8
1514 NuE CC 0.7 -30 2 8
1515 NuMu NC 0.9 -30 2 8
1516 NuMu NC 0.6 -30 2 8
1517 NuMu NC 0.3 -30 2 8
1518 NuE CC 0.1 -30 3 8
1519 NuE CC 0.4 -30 3 8
1520 NuE CC 0.7 -30 3 8
1521 NuMu NC 0.9 -30 3 8
1522 NuMu NC 0.6 -30 3 8
1523 NuMu NC 0.3 -30 3 8
1524 NuE CC 0.1 -30 4 8
1525 NuE CC 0.4 -30 4 8
1526 NuE CC 0.7 -30 4 8
1527 NuMu NC 0.9 -30 4 8
1528 NuMu NC 0.6 -30 4 8
1529 NuMu NC 0.3 -30 4 8
1530 NuE CC 0.1 -45 0 8
1531 NuE CC 0.4 -45 0 8
1532 NuE CC 0.7 -45 0 8
1533 NuMu NC 0.9 -45 0 8
1534 NuMu NC 0.6 -45 0 8
1535 NuMu NC 0.3 -45 0 8
1536 NuE CC 0.1 -45 1 8
1537 NuE CC 0.4 -45 1 8
1538 NuE CC 0.7 -45 1 8
1539 NuMu NC 0.9 -45 1 8
1540 NuMu NC 0.6 -45 1 8
1541 NuMu NC 0.3 -45 1 8
1542 NuE CC 0.1 -45 2 8
1543 NuE CC 0.4 -45 2 8
1544 NuE CC 0.7 -45 2 8
1545 NuMu NC 0.9 -45 2 8
1546 NuMu NC 0.6 -45 2 8
1547 NuMu NC 0.3 -45 2 8
1548 NuE CC 0.1 -45 3 8
1549 NuE CC 0.4 -45 3 8
1550 NuE CC 0.7 -45 3 8
1551 NuMu NC 0.9 -45 3 8
1552 NuMu NC 0.6 -45 3 8
1553 NuMu NC 0.3 -45 3 8
1554 NuE CC 0.1 -45 4 8
1555 NuE CC 0.4 -45 4 8
1556 NuE CC 0.7 -45 4 8
1557 NuMu NC 0.9 -45 4 8
1558 NuMu NC 0.6 -45 4 8
1559 NuMu NC 0.3 -45 4 8
1560 NuE CC 0.1 -60 0 8
1561 NuE CC 0.4 -60 0 8
1562 NuE CC 0.7 -60 0 8
1563 NuMu NC 0.9 -60 0 8
1564 NuMu NC 0.6 -60 0 8
1565 NuMu NC 0.3 -60 0 8
1566 NuE CC 0.1 -60 1 8
1567 NuE CC 0.4 -60 1 8
1568 NuE CC 0.7 -60 1 8
1569 NuMu NC 0.9 -60 1 8
1570 NuMu NC 0.6 -60 1 8
1571 NuMu NC 0.3 -60 1 8
1572 NuE CC 0.1 -60 2 8
1573 NuE CC 0.4 -60 2 8
1574 NuE CC 0.7 -60 2 8
1575 NuMu NC 0.9 -60 2 8
1576 NuMu NC 0.6 -60 2 8
1577 NuMu NC 0.3 -60 2 8
1578 NuE CC 0.1 -60 3 8
1579 NuE CC 0.4 -60 3 8
1580 NuE CC 0.7 -60 3 8
1581 NuMu NC 0.9 -60 3 8
1582 NuMu NC 0.6 -60 3 8
1583 NuMu NC 0.3 -60 3 8
1584 NuE CC 0.1 -60 4 8
1585 NuE CC 0.4 -60 4 8
1586 NuE CC 0.7 -60 4 8
1587 NuMu NC 0.9 -60 4 8
1588 NuMu NC 0.6 -60 4 8
1589 NuMu NC 0.3 -60 4 8
1590 NuE CC 0.1 -75 0 8
1591 NuE CC 0.4 -75 0 8
1592 NuE CC 0.7 -75 0 8
1593 NuMu NC 0.9 -75 0 8
1594 NuMu NC 0.6 -75 0 8
1595 NuMu NC 0.3 -75 0 8
1596 NuE CC 0.1 -75 1 8
1597 NuE CC 0.4 -75 1 8
1598 NuE CC 0.7 -75 1 8
1599 NuMu NC 0.9 -75 1 8
1600 NuMu NC 0.6 -75 1 8
1601 NuMu NC 0.3 -75 1 8
1602 NuE CC 0.1 -75 2 8
1603 NuE CC 0.4 -75 2 8
1604 NuE CC 0.7 -75 2 8
1605 NuMu NC 0.9 -75 2 8
1606 NuMu NC 0.6 -75 2 8
1607 NuMu NC 0.3 -75 2 8
1608 NuE CC 0.1 -75 3 8
1609 NuE CC 0.4 -75 3 8
1610 NuE CC 0.7 -75 3 8
1611 NuMu NC 0.9 -75 3 8
1612 NuMu NC 0.6 -75 3 8
1613 NuMu NC 0.3 -75 3 8
1614 NuE CC 0.1 -75 4 8
1615 NuE CC 0.4 -75 4 8
1616 NuE CC 0.7 -75 4 8
1617 NuMu NC 0.9 -75 4 8
1618 NuMu NC 0.6 -75 4 8
1619 NuMu NC 0.3 -75 4 8
1620 NuE CC 0.1 0 0 9
1621 NuE CC 0.4 0 0 9
1622 NuE CC 0.7 0 0 9
1623 NuMu NC 0.9 0 0 9
1624 NuMu NC 0.6 0 0 9
1625 NuMu NC 0.3 0 0 9
1626 NuE CC 0.1 0 1 9
1627 NuE CC 0.4 0 1 9
1628 NuE CC 0.7 0 1 9
1629 NuMu NC 0.9 0 1 9
1630 NuMu NC 0.6 0 1 9
1631 NuMu NC 0.3 0 1 9
1632 NuE CC 0.1 0 2 9
1633 NuE CC 0.4 0 2 9
1634 NuE CC 0.7 0 2 9
1635 NuMu NC 0.9 0 2 9
1636 NuMu NC 0.6 0 2 9
1637 NuMu NC 0.3 0 2 9
1638 NuE CC 0.1 0 3 9
1639 NuE CC 0.4 0 3 9
1640 NuE CC 0.7 0 3 9
1641 NuMu NC 0.9 0 3 9
1642 NuMu NC 0.6 0 3 9
1643 NuMu NC 0.3 0 3 9
1644 NuE CC 0.1 0 4 9
1645 NuE CC 0.4 0 4 9
1646 NuE CC 0.7 0 4 9
1647 NuMu NC 0.9 0 4 9
1648 NuMu NC 0.6 0 4 9
1649 NuMu NC 0.3 0 4 9
1650 NuE CC 0.1 -15 0 9
1651 NuE CC 0.4 -15 0 9
1652 NuE CC 0.7 -15 0 9
1653 NuMu NC 0.9 -15 0 9
1654 NuMu NC 0.6 -15 0 9
1655 NuMu NC 0.3 -15 0 9
1656 NuE CC 0.1 -15 1 9
1657 NuE CC 0.4 -15 1 9
1658 NuE CC 0.7 -15 1 9
1659 NuMu NC 0.9 -15 1 9
1660 NuMu NC 0.6 -15 1 9
1661 NuMu NC 0.3 -15 1 9
1662 NuE CC 0.1 -15 2 9
1663 NuE CC 0.4 -15 2 9
1664 NuE CC 0.7 -15 2 9
1665 NuMu NC 0.9 -15 2 9
1666 NuMu NC 0.6 -15 2 9
1667 NuMu NC 0.3 -15 2 9
1668 NuE CC 0.1 -15 3 9
1669 NuE CC 0.4 -15 3 9
1670 NuE CC 0.7 -15 3 9
1671 NuMu NC 0.9 -15 3 9
1672 NuMu NC 0.6 -15 3 9
1673 NuMu NC 0.3 -15 3 9
1674 NuE CC 0.1 -15 4 9
1675 NuE CC 0.4 -15 4 9
1676 NuE CC 0.7 -15 4 9
1677 NuMu NC 0.9 -15 4 9
1678 NuMu NC 0.6 -15 4 9
1679 NuMu NC 0.3 -15 4 9
1680 NuE CC 0.1 -30 0 9
1681 NuE CC 0.4 -30 0 9
1682 NuE CC 0.7 -30 0 9
1683 NuMu NC 0.9 -30 0 9
1684 NuMu NC 0.6 -30 0 9
1685 NuMu NC 0.3 -30 0 9
1686 NuE CC 0.1 -30 1 9
1687 NuE CC 0.4 -30 1 9
1688 NuE CC 0.7 -30 1 9
1689 NuMu NC 0.9 -30 1 9
1690 NuMu NC 0.6 -30 1 9
1691 NuMu NC 0.3 -30 1 9
1692 NuE CC 0.1 -30 2 9
1693 NuE CC 0.4 -30 2 9
1694 NuE CC 0.7 -30 2 9
1695 NuMu NC 0.9 -30 2 9
1696 NuMu NC 0.6 -30 2 9
1697 NuMu NC 0.3 -30 2 9
1698 NuE CC 0.1 -30 3 9
1699 NuE CC 0.4 -30 3 9
1700 NuE CC 0.7 -30 3 9
1701 NuMu NC 0.9 -30 3 9
1702 NuMu NC 0.6 -30 3 9
1703 NuMu NC 0.3 -30 3 9
1704 NuE CC 0.1 -30 4 9
1705 NuE CC 0.4 -30 4 9
1706 NuE CC 0.7 -30 4 9
1707 NuMu NC 0.9 -30 4 9
1708 NuMu NC 0.6 -30 4 9
1709 NuMu NC 0.3 -30 4 9
1710 NuE CC 0.1 -45 0 9
1711 NuE CC 0.4 -45 0 9
1712 NuE CC 0.7 -45 0 9
1713 NuMu NC 0.9 -45 0 9
1714 NuMu NC 0.6 -45 0 9
1715 NuMu NC 0.3 -45 0 9
1716 NuE CC 0.1 -45 1 9
1717 NuE CC 0.4 -45 1 9
1718 NuE CC 0.7 -45 1 9
1719 NuMu NC 0.9 -45 1 9
1720 NuMu NC 0.6 -45 1 9
1721 NuMu NC 0.3 -45 1 9
1722 NuE CC 0.1 -45 2 9
1723 NuE CC 0.4 -45 2 9
1724 NuE CC 0.7 -45 2 9
1725 NuMu NC 0.9 -45 2 9
1726 NuMu NC 0.6 -45 2 9
1727 NuMu NC 0.3 -45 2 9
1728 NuE CC 0.1 -45 3 9
1729 NuE CC 0.4 -45 3 9
1730 NuE CC 0.7 -45 3 9
1731 NuMu NC 0.9 -45 3 9
1732 NuMu NC 0.6 -45 3 9
1733 NuMu NC 0.3 -45 3 9
1734 NuE CC 0.1 -45 4 9
1735 NuE CC 0.4 -45 4 9
1736 NuE CC 0.7 -45 4 9
1737 NuMu NC 0.9 -45 4 9
1738 NuMu NC 0.6 -45 4 9
1739 NuMu NC 0.3 -45 4 9
1740 NuE CC 0.1 -60 0 9
1741 NuE CC 0.4 -60 0 9
1742 NuE CC 0.7 -60 0 9
1743 NuMu NC 0.9 -60 0 9
1744 NuMu NC 0.6 -60 0 9
1745 NuMu NC 0.3 -60 0 9
1746 NuE CC 0.1 -60 1 9
1747 NuE CC 0.4 -60 1 9
1748 NuE CC 0.7 -60 1 9
1749 NuMu NC 0.9 -60 1 9
1750 NuMu NC 0.6 -60 1 9
1751 NuMu NC 0.3 -60 1 9
1752 NuE CC 0.1 -60 2 9
1753 NuE CC 0.4 -60 2 9
1754 NuE CC 0.7 -60 2 9
1755 NuMu NC 0.9 -60 2 9
1756 NuMu NC 0.6 -60 2 9
1757 NuMu NC 0.3 -60 2 9
1758 NuE CC 0.1 -60 3 9
1759 NuE CC 0.4 -60 3 9
1760 NuE CC 0.7 -60 3 9
1761 NuMu NC 0.9 -60 3 9
1762 NuMu NC 0.6 -60 3 9
1763 NuMu NC 0.3 -60 3 9
1764 NuE CC 0.1 -60 4 9
1765 NuE CC 0.4 -60 4 9
1766 NuE CC 0.7 -60 4 9
1767 NuMu NC 0.9 -60 4 9
1768 NuMu NC 0.6 -60 4 9
1769 NuMu NC 0.3 -60 4 9
1770 NuE CC 0.1 -75 0 9
1771 NuE CC 0.4 -75 0 9
1772 NuE CC 0.7 -75 0 9
1773 NuMu NC 0.9 -75 0 9
1774 NuMu NC 0.6 -75 0 9
1775 NuMu NC 0.3 -75 0 9
1776 NuE CC 0.1 -75 1 9
1777 NuE CC 0.4 -75 1 9
1778 NuE CC 0.7 -75 1 9
1779 NuMu NC 0.9 -75 1 9
1780 NuMu NC 0.6 -75 1 9
1781 NuMu NC 0.3 -75 1 9
1782 NuE CC 0.1 -75 2 9
1783 NuE CC 0.4 -75 2 9
1784 NuE CC 0.7 -75 2 9
1785 NuMu NC 0.9 -75 2 9
1786 NuMu NC 0.6 -75 2 9
1787 NuMu NC 0.3 -75 2 9
1788 NuE CC 0.1 -75 3 9
1789 NuE CC 0.4 -75 3 9
1790 NuE CC 0.7 -75 3 9
1791 NuMu NC 0.9 -75 3 9
1792 NuMu NC 0.6 -75 3 9
1793 NuMu NC 0.3 -75 3 9
1794 NuE CC 0.1 -75 4 9
1795 NuE CC 0.4 -75 4 9
1796 NuE CC 0.7 -75 4 9
1797 NuMu NC 0.9 -75 4 9
1798 NuMu NC 0.6 -75 4 9
1799 NuMu NC 0.3 -75 4 9
1800 NuE CC 0.1 0 0 10
1801 NuE CC 0.4 0 0 10
1802 NuE CC 0.7 0 0 10
1803 NuMu NC 0.9 0 0 10
1804 NuMu NC 0.6 0 0 10
1805 NuMu NC 0.3 0 0 10
1806 NuE CC 0.1 0 1 10
1807 NuE CC 0.4 0 1 10
1808 NuE CC 0.7 0 1 10
1809 NuMu NC 0.9 0 1 10
1810 NuMu NC 0.6 0 1 10
1811 NuMu NC 0.3 0 1 10
1812 NuE CC 0.1 0 2 10
1813 NuE CC 0.4 0 2 10
1814 NuE CC 0.7 0 2 10
1815 NuMu NC 0.9 0 2 10
1816 NuMu NC 0.6 0 2 10
1817 NuMu NC 0.3 0 2 10
1818 NuE CC 0.1 0 3 10
1819 NuE CC 0.4 0 3 10
1820 NuE CC 0.7 0 3 10
1821 NuMu NC 0.9 0 3 10
1822 NuMu NC 0.6 0 3 10
1823 NuMu NC 0.3 0 3 10
1824 NuE CC 0.1 0 4 10
1825 NuE CC 0.4 0 4 10
1826 NuE CC 0.7 0 4 10
1827 NuMu NC 0.9 0 4 10
1828 NuMu NC 0.6 0 4 10
1829 NuMu NC 0.3 0 4 10
1830 NuE CC 0.1 -15 0 10
1831 NuE CC 0.4 -15 0 10
1832 NuE CC 0.7 -15 0 10
1833 NuMu NC 0.9 -15 0 10
1834 NuMu NC 0.6 -15 0 10
1835 NuMu NC 0.3 -15 0 10
1836 NuE CC 0.1 -15 1 10
1837 NuE CC 0.4 -15 1 10
1838 NuE CC 0.7 -15 1 10
1839 NuMu NC 0.9 -15 1 10
1840 NuMu NC 0.6 -15 1 10
1841 NuMu NC 0.3 -15 1 10
1842 NuE CC 0.1 -15 2 10
1843 NuE CC 0.4 -15 2 10
1844 NuE CC 0.7 -15 2 10
1845 NuMu NC 0.9 -15 2 10
1846 NuMu NC 0.6 -15 2 10
1847 NuMu NC 0.3 -15 2 10
1848 NuE CC 0.1 -15 3 10
1849 NuE CC 0.4 -15 3 10
1850 NuE CC 0.7 -15 3 10
1851 NuMu NC 0.9 -15 3 10
1852 NuMu NC 0.6 -15 3 10
1853 NuMu NC 0.3 -15 3 10
1854 NuE CC 0.1 -15 4 10
1855 NuE CC 0.4 -15 4 10
1856 NuE CC 0.7 -15 4 10
1857 NuMu NC 0.9 -15 4 10
1858 NuMu NC 0.6 -15 4 10
1859 NuMu NC 0.3 -15 4 10
1860 NuE CC 0.1 -30 0 10
1861 NuE CC 0.4 -30 0 10
1862 NuE CC 0.7 -30 0 10
1863 NuMu NC 0.9 -30 0 10
1864 NuMu NC 0.6 -30 0 10
1865 NuMu NC 0.3 -30 0 10
1866 NuE CC 0.1 -30 1 10
1867 NuE CC 0.4 -30 1 10
1868 NuE CC 0.7 -30 1 10
1869 NuMu NC 0.9 -30 1 10
1870 NuMu NC 0.6 -30 1 10
1871 NuMu NC 0.3 -30 1 10
1872 NuE CC 0.1 -30 2 10
1873 NuE CC 0.4 -30 2 10
1874 NuE CC 0.7 -30 2 10
1875 NuMu NC 0.9 -30 2 10
1876 NuMu NC 0.6 -30 2 10
1877 NuMu NC 0.3 -30 2 10
1878 NuE CC 0.1 -30 3 10
1879 NuE CC 0.4 -30 3 10
1880 NuE CC 0.7 -30 3 10
1881 NuMu NC 0.9 -30 3 10
1882 NuMu NC 0.6 -30 3 10
1883 NuMu NC 0.3 -30 3 10
1884 NuE CC 0.1 -30 4 10
1885 NuE CC 0.4 -30 4 10
1886 NuE CC 0.7 -30 4 10
1887 NuMu NC 0.9 -30 4 10
1888 NuMu NC 0.6 -30 4 10
1889 NuMu NC 0.3 -30 4 10
1890 NuE CC 0.1 -45 0 10
1891 NuE CC 0.4 -45 0 10
1892 NuE CC 0.7 -45 0 10
1893 NuMu NC 0.9 -45 0 10
1894 NuMu NC 0.6 -45 0 10
1895 NuMu NC 0.3 -45 0 10
1896 NuE CC 0.1 -45 1 10
1897 NuE CC 0.4 -45 1 10
1898 NuE CC 0.7 -45 1 10
1899 NuMu NC 0.9 -45 1 10
1900 NuMu NC 0.6 -45 1 10
1901 NuMu NC 0.3 -45 1 10
1902 NuE CC 0.1 -45 2 10
1903 NuE CC 0.4 -45 2 10
1904 NuE CC 0.7 -45 2 10
1905 NuMu NC 0.9 -45 2 10
1906 NuMu NC 0.6 -45 2 10
1907 NuMu NC 0.3 -45 2 10
1908 NuE CC 0.1 -45 3 10
1909 NuE CC 0.4 -45 3 10
1910 NuE CC 0.7 -45 3 10
1911 NuMu NC 0.9 -45 3 10
1912 NuMu NC 0.6 -45 3 10
1913 NuMu NC 0.3 -45 3 10
1914 NuE CC 0.1 -45 4 10
1915 NuE CC 0.4 -45 4 10
1916 NuE CC 0.7 -45 4 10
1917 NuMu NC 0.9 -45 4 10
1918 NuMu NC 0.6 -45 4 10
1919 NuMu NC 0.3 -45 4 10
1920 NuE CC 0.1 -60 0 10
1921 NuE CC 0.4 -60 0 10
1922 NuE CC 0.7 -60 0 10
1923 NuMu NC 0.9 -60 0 10
1924 NuMu NC 0.6 -60 0 10
1925 NuMu NC 0.3 -60 0 10
1926 NuE CC 0.1 -60 1 10
1927 NuE CC 0.4 -60 1 10
1928 NuE CC 0.7 -60 1 10
1929 NuMu NC 0.9 -60 1 10
1930 NuMu NC 0.6 -60 1 10
1931 NuMu NC 0.3 -60 1 10
1932 NuE CC 0.1 -60 2 10
1933 NuE CC 0.4 -60 2 10
1934 NuE CC 0.7 -60 2 10
1935 NuMu NC 0.9 -60 2 10
1936 NuMu NC 0.6 -60 2 10
1937 NuMu NC 0.3 -60 2 10
1938 NuE CC 0.1 -60 3 10
1939 NuE CC 0.4 -60 3 10
1940 NuE CC 0.7 -60 3 10
1941 NuMu NC 0.9 -60 3 10
1942 NuMu NC 0.6 -60 3 10
1943 NuMu NC 0.3 -60 3 10
1944 NuE CC 0.1 -60 4 10
1945 NuE CC 0.4 -60 4 10
1946 NuE CC 0.7 -60 4 10
1947 NuMu NC 0.9 -60 4 10
1948 NuMu NC 0.6 -60 4 10
1949 NuMu NC 0.3 -60 4 10
1950 NuE CC 0.1 -75 0 10
1951 NuE CC 0.4 -75 0 10
1952 NuE CC 0.7 -75 0 10
1953 NuMu NC 0.9 -75 0 10
1954 NuMu NC 0.6 -75 0 10
1955 NuMu NC 0.3 -75 0 10
1956 NuE CC 0.1 -75 1 10
1957 NuE CC 0.4 -75 1 10
1958 NuE CC 0.7 -75 1 10
1959 NuMu NC 0.9 -75 1 10
1960 NuMu NC 0.6 -75 1 10
1961 NuMu NC 0.3 -75 1 10
1962 NuE CC 0.1 -75 2 10
1963 NuE CC 0.4 -75 2 10
1964 NuE CC 0.7 -75 2 10
1965 NuMu NC 0.9 -75 2 10
1966 NuMu NC 0.6 -75 2 10
1967 NuMu NC 0.3 -75 2 10
1968 NuE CC 0.1 -75 3 10
1969 NuE CC 0.4 -75 3 10
1970 NuE CC 0.7 -75 3 10
1971 NuMu NC 0.9 -75 3 10
1972 NuMu NC 0.6 -75 3 10
1973 NuMu NC 0.3 -75 3 10
1974 NuE CC 0.1 -75 4 10
1975 NuE CC 0.4 -75 4 10
1976 NuE CC 0.7 -75 4 10
1977 NuMu NC 0.9 -75 4 10
1978 NuMu NC 0.6 -75 4 10
1979 NuMu NC 0.3 -75 4 10
1980 NuE CC 0.1 0 0 11
1981 NuE CC 0.4 0 0 11
1982 NuE CC 0.7 0 0 11
1983 NuMu NC 0.9 0 0 11
1984 NuMu NC 0.6 0 0 11
1985 NuMu NC 0.3 0 0 11
1986 NuE CC 0.1 0 1 11
1987 NuE CC 0.4 0 1 11
1988 NuE CC 0.7 0 1 11
1989 NuMu NC 0.9 0 1 11
1990 NuMu NC 0.6 0 1 11
1991 NuMu NC 0.3 0 1 11
1992 NuE CC 0.1 0 2 11
1993 NuE CC 0.4 0 2 11
1994 NuE CC 0.7 0 2 11
1995 NuMu NC 0.9 0 2 11
1996 NuMu NC 0.6 0 2 11
1997 NuMu NC 0.3 0 2 11
1998 NuE CC 0.1 0 3 11
1999 NuE CC 0.4 0 3 11
2000 NuE CC 0.7 0 3 11
2001 NuMu NC 0.9 0 3 11
2002 NuMu NC 0.6 0 3 11
2003 NuMu NC 0.3 0 3 11
2004 NuE CC 0.1 0 4 11
2005 NuE CC 0.4 0 4 11
2006 NuE CC 0.7 0 4 11
2007 NuMu NC 0.9 0 4 11
2008 NuMu NC 0.6 0 4 11
2009 NuMu NC 0.3 0 4 11
2010 NuE CC 0.1 -15 0 11
2011 NuE CC 0.4 -15 0 11
2012 NuE CC 0.7 -15 0 11
2013 NuMu NC 0.9 -15 0 11
2014 NuMu NC 0.6 -15 0 11
2015 NuMu NC 0.3 -15 0 11
2016 NuE CC 0.1 -15 1 11
2017 NuE CC 0.4 -15 1 11
2018 NuE CC 0.7 -15 1 11
2019 NuMu NC 0.9 -15 1 11
2020 NuMu NC 0.6 -15 1 11
2021 NuMu NC 0.3 -15 1 11
2022 NuE CC 0.1 -15 2 11
2023 NuE CC 0.4 -15 2 11
2024 NuE CC 0.7 -15 2 11
2025 NuMu NC 0.9 -15 2 11
2026 NuMu NC 0.6 -15 2 11
2027 NuMu NC 0.3 -15 2 11
2028 NuE CC 0.1 -15 3 11
2029 NuE CC 0.4 -15 3 11
2030 NuE CC 0.7 -15 3 11
2031 NuMu NC 0.9 -15 3 11
2032 NuMu NC 0.6 -15 3 11
2033 NuMu NC 0.3 -15 3 11
2034 NuE CC 0.1 -15 4 11
2035 NuE CC 0.4 -15 4 11
2036 NuE CC 0.7 -15 4 11
2037 NuMu NC 0.9 -15 4 11
2038 NuMu NC 0.6 -15 4 11
2039 NuMu NC 0.3 -15 4 11
2040 NuE CC 0.1 -30 0 11
2041 NuE CC 0.4 -30 0 11
2042 NuE CC 0.7 -30 0 11
2043 NuMu NC 0.9 -30 0 11
2044 NuMu NC 0.6 -30 0 11
2045 NuMu NC 0.3 -30 0 11
2046 NuE CC 0.1 -30 1 11
2047 NuE CC 0.4 -30 1 11
2048 NuE CC 0.7 -30 1 11
2049 NuMu NC 0.9 -30 1 11
2050 NuMu NC 0.6 -30 1 11
2051 NuMu NC 0.3 -30 1 11
2052 NuE CC 0.1 -30 2 11
2053 NuE CC 0.4 -30 2 11
2054 NuE CC 0.7 -30 2 11
2055 NuMu NC 0.9 -30 2 11
2056 NuMu NC 0.6 -30 2 11
2057 NuMu NC 0.3 -30 2 11
2058 NuE CC 0.1 -30 3 11
2059 NuE CC 0.4 -30 3 11
2060 NuE CC 0.7 -30 3 11
2061 NuMu NC 0.9 -30 3 11
2062 NuMu NC 0.6 -30 3 11
2063 NuMu NC 0.3 -30 3 11
2064 NuE CC 0.1 -30 4 11
2065 NuE CC 0.4 -30 4 11
2066 NuE CC 0.7 -30 4 11
2067 NuMu NC 0.9 -30 4 11
2068 NuMu NC 0.6 -30 4 11
2069 NuMu NC 0.3 -30 4 11
2070 NuE CC 0.1 -45 0 11
2071 NuE CC 0.4 -45 0 11
2072 NuE CC 0.7 -45 0 11
2073 NuMu NC 0.9 -45 0 11
2074 NuMu NC 0.6 -45 0 11
2075 NuMu NC 0.3 -45 0 11
2076 NuE CC 0.1 -45 1 11
2077 NuE CC 0.4 -45 1 11
2078 NuE CC 0.7 -45 1 11
2079 NuMu NC 0.9 -45 1 11
2080 NuMu NC 0.6 -45 1 11
2081 NuMu NC 0.3 -45 1 11
2082 NuE CC 0.1 -45 2 11
2083 NuE CC 0.4 -45 2 11
2084 NuE CC 0.7 -45 2 11
2085 NuMu NC 0.9 -45 2 11
2086 NuMu NC 0.6 -45 2 11
2087 NuMu NC 0.3 -45 2 11
2088 NuE CC 0.1 -45 3 11
2089 NuE CC 0.4 -45 3 11
2090 NuE CC 0.7 -45 3 11
2091 NuMu NC 0.9 -45 3 11
2092 NuMu NC 0.6 -45 3 11
2093 NuMu NC 0.3 -45 3 11
2094 NuE CC 0.1 -45 4 11
2095 NuE CC 0.4 -45 4 11
